PID,X,Y,Z
688,242096.624922,8196296.455716,3319.131133
689,242096.646057,8195950.495361,3434.0
690,242096.655685,8196298.409213,3318.0
691,242096.670776,8196154.000488,3360.0
692,242096.679016,8195963.822998,3422.0
693,242096.684504,8196300.239167,3316.940137
694,242096.687256,8195987.009033,3408.0
695,242096.687256,8195992.728149,3400.0
696,242096.695496,8196016.184082,3392.0
697,242096.695496,8196126.4552,3368.0
698,242096.710091,8196301.863937,3316.0
699,242096.720276,8195988.668823,3406.0
700,242096.720276,8196010.625,3394.0
701,242096.728516,8195960.503662,3426.0
702,242096.728516,8196092.001099,3380.0
703,242096.736755,8195914.361572,3454.0
704,242096.736755,8195958.863892,3428.0
705,242096.748956,8196304.331862,3314.574384
706,242096.753235,8195990.288574,3404.0
707,242096.764575,8196305.323689,3314.0
708,242096.778015,8195974.891113,3412.0
709,242096.786255,8195918.060913,3452.0
710,242096.802734,8195972.751587,3416.0
711,242096.802734,8195988.73877,3406.0
712,242096.802734,8196010.815063,3394.0
713,242096.803325,8196307.784294,3312.576011
714,242096.817957,8196308.713451,3312.051102
715,242096.819214,8195949.755493,3436.0
716,242096.819384,8196308.804046,3312.0
717,242096.827454,8195927.769287,3446.0
718,242096.827454,8195957.27417,3430.0
719,242096.835693,8195914.701416,3454.0
720,242096.843933,8195962.233276,3424.0
721,242096.852173,8195990.358521,3404.0
722,242096.870397,8196312.043412,3310.175314
723,242096.875293,8196312.354266,3310.0
724,242096.880646,8196312.694235,3309.82118
725,242096.893433,8195987.199097,3408.0
726,242096.918152,8195948.975586,3438.0
727,242096.926392,8195993.887939,3398.0
728,242096.926392,8196011.084961,3394.0
729,242096.935241,8196316.16099,3308.0
730,242096.938444,8196316.364353,3307.893249
731,242096.951172,8195958.973877,3428.0
732,242096.959412,8195949.005615,3438.0
733,242096.959412,8196005.73584,3396.0
734,242096.959412,8196246.154663,3338.0
735,242096.984131,8195949.025635,3438.0
736,242096.984633,8196319.297392,3306.352964
737,242096.991768,8196319.750451,3306.108979
738,242096.994955,8196319.952815,3306.0
739,242097.008911,8195960.633667,3426.0
740,242097.008911,8196191.204102,3352.0
741,242097.025391,8195987.299072,3408.0
742,242097.025391,8196164.398682,3358.0
743,242097.040754,8196322.861059,3304.429595
744,242097.04187,8196022.203003,3390.0
745,242097.05331,8196323.658381,3304.0
746,242097.066589,8195990.518433,3404.0
747,242097.074829,8195947.47583,3440.0
748,242097.074829,8195974.001343,3414.0
749,242097.074829,8196286.397827,3324.0
750,242097.083069,8195949.035645,3438.0
751,242097.083069,8196006.065796,3396.0
752,242097.09137,8195944.156372,3444.0
753,242097.09137,8196191.404053,3352.0
754,242097.095392,8196326.330601,3302.561524
755,242097.099609,8196319.952026,3306.0
756,242097.107849,8196006.115845,3396.0
757,242097.111806,8196327.372896,3302.0
758,242097.116089,8196126.395264,3368.0
759,242097.124329,8196022.383057,3390.0
760,242097.140808,8196011.844849,3394.0
761,242097.149048,8196183.195435,3354.0
762,242097.151724,8196329.907682,3300.63535
763,242097.157288,8195924.099854,3450.0
764,242097.157288,8195945.886108,3442.0
765,242097.157288,8195959.073853,3428.0
766,242097.165588,8196025.912476,3388.0
767,242097.170298,8196331.087124,3300.0
768,242097.182068,8195974.03125,3414.0
769,242097.182068,8195974.04126,3414.0
770,242097.182068,8196031.751465,3386.0
771,242097.190308,8195988.998779,3406.0
772,242097.190308,8196191.604004,3352.0
773,242097.206787,8195974.04126,3414.0
774,242097.215027,8195990.61853,3404.0
775,242097.223267,8195924.279785,3450.0
776,242097.228144,8196334.760357,3298.073847
777,242097.230363,8196334.901253,3298.0
778,242097.231506,8195960.613647,3426.0
779,242097.231506,8195974.05127,3414.0
780,242097.231506,8196006.485718,3396.0
781,242097.231506,8196006.515747,3396.0
782,242097.236841,8196335.312603,3297.784263
783,242097.248047,8195944.296387,3444.0
784,242097.248047,8196012.084839,3394.0
785,242097.256287,8195975.101074,3412.0
786,242097.264526,8195974.061279,3414.0
787,242097.280682,8196338.096495,3296.623145
788,242097.289246,8195912.921753,3456.0
789,242097.297485,8195957.51416,3430.0
790,242097.304228,8196339.591672,3296.0
791,242097.322266,8195959.143921,3428.0
792,242097.330505,8195924.589722,3450.0
793,242097.346985,8196012.334717,3394.0
794,242097.349494,8196342.466069,3294.80145
795,242097.355225,8195990.678467,3404.0
796,242097.355225,8196305.164551,3314.0
797,242097.363464,8195990.678467,3404.0
798,242097.371704,8196032.361328,3386.0
799,242097.37975,8196344.387331,3294.0
800,242097.379944,8195959.153809,3428.0
801,242097.388184,8196012.434692,3394.0
802,242097.396484,8195989.148682,3406.0
803,242097.412964,8195976.170898,3410.0
804,242097.412964,8196334.899536,3298.0
805,242097.422195,8196347.082603,3292.878404
806,242097.445923,8195972.961548,3416.0
807,242097.454163,8195972.971436,3416.0
808,242097.455457,8196349.194699,3292.0
809,242097.462402,8195913.301758,3456.0
810,242097.462402,8195979.670288,3408.0
811,242097.478943,8196146.501709,3362.0
812,242097.495422,8196102.669312,3376.0
813,242097.496172,8196351.780123,3290.921945
814,242097.503662,8196164.398682,3358.0
815,242097.511902,8196183.775391,3354.0
816,242097.520142,8196007.285645,3396.0
817,242097.520142,8196097.3302,3378.0
818,242097.530976,8196353.990172,3290.0
819,242097.536621,8195990.768433,3404.0
820,242097.562804,8196356.011248,3288.86451
821,242097.569641,8196012.774658,3394.0
822,242097.587024,8196357.549214,3288.0
823,242097.6026,8195973.011475,3416.0
824,242097.6026,8196027.682129,3388.0
825,242097.61084,8195913.821655,3456.0
826,242097.61084,8195959.233887,3428.0
827,242097.61084,8195975.121094,3412.0
828,242097.61084,8196007.565552,3396.0
829,242097.61908,8195959.233887,3428.0
830,242097.61908,8195987.708984,3408.0
831,242097.627319,8195947.935791,3440.0
832,242097.627319,8196007.615601,3396.0
833,242097.637485,8196360.753464,3286.205131
834,242097.643248,8196361.119463,3286.0
835,242097.64386,8196007.655518,3396.0
836,242097.64386,8196205.001709,3350.0
837,242097.654972,8196361.863899,3285.581397
838,242097.676819,8195957.674072,3430.0
839,242097.676819,8195990.838379,3404.0
840,242097.676819,8196007.765503,3396.0
841,242097.693298,8196013.004639,3394.0
842,242097.701417,8196364.813157,3284.0
843,242097.701538,8196007.835571,3396.0
844,242097.709839,8195971.891724,3418.0
845,242097.709839,8195973.051514,3416.0
846,242097.709839,8196018.783691,3392.0
847,242097.718079,8195947.955811,3440.0
848,242097.726318,8195971.901733,3418.0
849,242097.727341,8195907.689715,3456.802946
850,242097.728585,8196366.538324,3283.079097
851,242097.734558,8195973.061523,3416.0
852,242097.734558,8196239.565796,3340.0
853,242097.742798,8196033.96106,3386.0
854,242097.751038,8196013.134644,3394.0
855,242097.751038,8196323.651367,3304.0
856,242097.760357,8196368.555858,3282.0
857,242097.800537,8195957.714111,3430.0
858,242097.804373,8196371.350879,3280.504556
859,242097.808777,8196119.996338,3370.0
860,242097.817017,8196019.043579,3392.0
861,242097.819242,8196372.295034,3280.0
862,242097.825256,8196034.19104,3386.0
863,242097.833496,8196184.395264,3354.0
864,242097.833731,8196373.215111,3279.603928
865,242097.866516,8195948.005737,3440.0
866,242097.874756,8195989.518677,3406.0
867,242097.874756,8196019.193604,3392.0
868,242097.882996,8196019.213623,3392.0
869,242097.892407,8196376.941063,3278.0
870,242097.900646,8196377.464228,3277.774301
871,242097.915955,8195973.12146,3416.0
872,242097.940735,8196091.001221,3380.0
873,242097.948975,8195987.938965,3408.0
874,242097.948975,8196215.799927,3348.0
875,242097.950861,8196380.652853,3276.400414
876,242097.957214,8196132.804077,3366.0
877,242097.963012,8196381.424476,3276.0
878,242097.965454,8195970.821899,3420.0
879,242097.990173,8195971.981689,3418.0
880,242097.998413,8195991.098389,3404.0
881,242098.006653,8195948.045776,3440.0
882,242098.006653,8195970.831909,3420.0
883,242098.006653,8196019.543457,3392.0
884,242098.014893,8195923.099976,3452.0
885,242098.018955,8196384.976837,3274.154377
886,242098.021469,8196385.136473,3274.073859
887,242098.023779,8196385.283148,3274.0
888,242098.031433,8195991.138428,3404.0
889,242098.039673,8195994.967773,3398.0
890,242098.060938,8196387.642778,3272.813318
891,242098.080872,8196014.104492,3394.0
892,242098.086354,8196389.256703,3272.0
893,242098.089111,8195962.093384,3424.0
894,242098.089111,8195991.208374,3404.0
895,242098.108198,8196390.643802,3271.300375
896,242098.113892,8195991.248413,3404.0
897,242098.130371,8196301.47522,3316.0
898,242098.146851,8196014.204468,3394.0
899,242098.146851,8196028.871948,3388.0
900,242098.146851,8196164.598633,3358.0
901,242098.148859,8196393.225741,3270.0
902,242098.16333,8195991.328369,3404.0
903,242098.17157,8196035.840698,3386.0
904,242098.179871,8196041.949707,3386.0
905,242098.179871,8196234.936646,3342.0
906,242098.182374,8196395.353957,3269.300581
907,242098.18811,8195991.368286,3404.0
908,242098.19635,8195972.051636,3418.0
909,242098.21283,8195976.200928,3410.0
910,242098.21283,8195989.718628,3406.0
911,242098.221557,8196397.842073,3268.522158
912,242098.229309,8195929.498901,3448.0
913,242098.237549,8195919.470703,3454.0
914,242098.237549,8195972.071655,3418.0
915,242098.237549,8196191.953979,3352.0
916,242098.247033,8196399.459808,3268.0
917,242098.254089,8196042.129639,3386.0
918,242098.284433,8196401.834721,3267.23253
919,242098.295288,8195946.815918,3442.0
920,242098.302576,8195907.682225,3456.985863
921,242098.311768,8195923.869873,3452.0
922,242098.320007,8196102.669312,3376.0
923,242098.339984,8196405.362185,3266.0
924,242098.344788,8195957.874023,3430.0
925,242098.353027,8195948.145752,3440.0
926,242098.361267,8195957.884033,3430.0
927,242098.375728,8196407.631905,3265.20693
928,242098.377747,8195970.951782,3420.0
929,242098.377747,8196224.598389,3346.0
930,242098.377747,8196290.257202,3322.0
931,242098.394226,8196327.36084,3302.0
932,242098.402466,8196036.50061,3386.0
933,242098.410767,8196184.635254,3354.0
934,242098.419006,8196039.050171,3386.0
935,242098.430178,8196411.089493,3264.0
936,242098.435486,8196014.834351,3394.0
937,242098.484985,8195946.875977,3442.0
938,242098.490588,8196414.925523,3262.659335
939,242098.517944,8195950.05542,3436.0
940,242098.517944,8196361.614868,3286.0
941,242098.520322,8196416.813671,3262.0
942,242098.526184,8195989.858643,3406.0
943,242098.526184,8196010.045166,3396.0
944,242098.542664,8195989.868652,3406.0
945,242098.559143,8195987.758911,3408.0
946,242098.567444,8196030.041748,3388.0
947,242098.575684,8195972.181641,3418.0
948,242098.592596,8196421.403074,3260.396166
949,242098.610438,8196422.535989,3260.0
950,242098.625122,8196245.594849,3338.0
951,242098.626131,8196423.532553,3259.692104
952,242098.633362,8196230.317383,3344.0
953,242098.649902,8196010.325073,3396.0
954,242098.658142,8196039.490112,3386.0
955,242098.682861,8195971.05188,3420.0
956,242098.682861,8195988.508789,3408.0
957,242098.694576,8196427.87878,3258.348106
958,242098.699341,8195988.488892,3408.0
959,242098.707581,8196015.564209,3394.0
960,242098.707581,8196113.597412,3372.0
961,242098.712339,8196429.006705,3258.0
962,242098.715881,8196393.329468,3270.0
963,242098.724121,8196021.133301,3392.0
964,242098.732361,8195988.528809,3408.0
965,242098.733148,8196430.328103,3257.592132
966,242098.740601,8195971.071777,3420.0
967,242098.740601,8196015.644165,3394.0
968,242098.75708,8196381.461548,3276.0
969,242098.757762,8196431.891114,3257.119155
970,242098.76532,8195925.149658,3452.0
971,242098.76532,8196107.998413,3374.0
972,242098.790039,8195946.965942,3442.0
973,242098.816033,8196435.5913,3256.0
974,242098.818394,8196435.741202,3255.954597
975,242098.823494,8196436.065045,3255.856708
976,242098.847778,8196010.744995,3396.0
977,242098.864258,8196010.805054,3396.0
978,242098.864258,8196097.07019,3378.0
979,242098.864258,8196172.797241,3356.0
980,242098.864258,8196435.602295,3256.0
981,242098.872559,8195922.10022,3454.0
982,242098.872559,8196021.543213,3392.0
983,242098.905518,8196016.01416,3394.0
984,242098.905518,8196021.623169,3392.0
985,242098.905518,8196297.795898,3318.0
986,242098.913757,8196016.02417,3394.0
987,242098.919535,8196442.163672,3254.0
988,242098.921997,8196021.663208,3392.0
989,242098.938477,8195990.068604,3406.0
990,242098.946716,8195963.57312,3422.0
991,242098.946716,8196429.033325,3258.0
992,242098.955017,8195945.706177,3444.0
993,242098.963257,8196021.84314,3392.0
994,242098.965752,8196445.098463,3253.106521
995,242098.971497,8195957.954102,3430.0
996,242098.996216,8196026.212402,3390.0
997,242099.012695,8196377.622192,3278.0
998,242099.022989,8196448.733002,3252.0
999,242099.029236,8196011.184937,3396.0
1000,242099.029236,8196021.973145,3392.0
1001,242099.037476,8195957.974121,3430.0
1002,242099.037476,8196026.372314,3390.0
1003,242099.045715,8196331.07019,3300.0
1004,242099.045715,8196389.430176,3272.0
1005,242099.052154,8196450.585021,3251.436161
1006,242099.053955,8196184.795166,3354.0
1007,242099.070435,8196022.06311,3392.0
1008,242099.070435,8196154.000488,3360.0
1009,242099.078674,8196235.336548,3342.0
1010,242099.078674,8196399.728394,3268.0
1011,242099.086914,8195947.055908,3442.0
1012,242099.103394,8195959.413818,3428.0
1013,242099.119934,8196107.998413,3374.0
1014,242099.131686,8196455.63527,3250.0
1015,242099.136414,8195959.423828,3428.0
1016,242099.160447,8196457.461612,3249.600695
1017,242099.161133,8196031.981323,3388.0
1018,242099.177612,8195997.477295,3398.0
1019,242099.185913,8196011.564941,3396.0
1020,242099.202393,8196192.403931,3352.0
1021,242099.227112,8195960.853516,3426.0
1022,242099.227112,8195971.231812,3420.0
1023,242099.235352,8195976.320923,3410.0
1024,242099.251831,8195945.786133,3444.0
1025,242099.251831,8195990.218506,3406.0
1026,242099.251831,8196011.714844,3396.0
1027,242099.268372,8196185.095215,3354.0
1028,242099.270586,8196464.455454,3248.0
1029,242099.273804,8196464.659796,3248.0
1030,242099.301331,8196088.72168,3382.0
1031,242099.314502,8196467.244072,3247.408993
1032,242099.31781,8195962.243286,3424.0
1033,242099.32605,8195932.418457,3448.0
1034,242099.33429,8196032.751221,3388.0
1035,242099.33429,8196113.597412,3372.0
1036,242099.35083,8196192.803833,3352.0
1037,242099.36731,8196385.530884,3274.0
1038,242099.392029,8196132.804077,3366.0
1039,242099.400269,8195923.459961,3454.0
1040,242099.408508,8195963.633057,3422.0
1041,242099.409255,8196473.260924,3246.0
1042,242099.411526,8196473.40513,3246.0
1043,242099.416809,8195930.218872,3450.0
1044,242099.425049,8195959.513794,3428.0
1045,242099.425049,8195974.311279,3414.0
1046,242099.425049,8196225.198242,3346.0
1047,242099.433289,8196017.363892,3394.0
1048,242099.433289,8196429.143311,3258.0
1049,242099.449768,8195971.261841,3420.0
1050,242099.466248,8195960.863525,3426.0
1051,242099.474487,8196139.203003,3364.0
1052,242099.474487,8196185.395142,3354.0
1053,242099.490967,8196193.003784,3352.0
1054,242099.495698,8196478.750011,3244.779039
1055,242099.499268,8195930.47876,3450.0
1056,242099.523987,8196045.718994,3386.0
1057,242099.523987,8196251.623779,3336.0
1058,242099.532227,8196012.254761,3396.0
1059,242099.540466,8195930.608765,3450.0
1060,242099.540466,8195959.553833,3428.0
1061,242099.547951,8196482.068112,3244.0
1062,242099.548706,8196377.642212,3278.0
1063,242099.549404,8196482.160365,3244.0
1064,242099.565186,8195971.291748,3420.0
1065,242099.573486,8195935.108032,3446.0
1066,242099.631165,8195995.587646,3400.0
1067,242099.647705,8196146.801758,3362.0
1068,242099.648478,8196488.45157,3242.561243
1069,242099.655945,8195959.59375,3428.0
1070,242099.672424,8196017.943848,3394.0
1071,242099.672424,8196125.595337,3368.0
1072,242099.680664,8195920.890381,3456.0
1073,242099.680664,8195975.361084,3412.0
1074,242099.680664,8196294.106445,3320.0
1075,242099.685369,8195907.66422,3457.421109
1076,242099.687125,8196490.905666,3242.0
1077,242099.688904,8195972.311646,3418.0
1078,242099.697144,8195959.61377,3428.0
1079,242099.697144,8196381.63147,3276.0
1080,242099.705383,8195945.926147,3444.0
1081,242099.713623,8196455.828735,3250.0
1082,242099.721863,8196012.604736,3396.0
1083,242099.721863,8196033.831055,3388.0
1084,242099.730164,8195958.19397,3430.0
1085,242099.730164,8195985.669312,3408.0
1086,242099.730164,8196217.399658,3348.0
1087,242099.738403,8195921.110352,3456.0
1088,242099.738403,8196173.467163,3356.0
1089,242099.763123,8195972.331543,3418.0
1090,242099.787842,8196046.328979,3386.0
1091,242099.793702,8196497.673291,3240.454246
1092,242099.796082,8195947.255859,3442.0
1093,242099.796082,8196448.859985,3252.0
1094,242099.804382,8195976.530884,3410.0
1095,242099.804382,8196018.293701,3394.0
1096,242099.812622,8196012.804688,3396.0
