sample_id,hole_id,dataset_id,project_id,campaign_id,from_m,to_m,length_m,cu_pct,mo_pct,au_gt
QV-C01-002-A0052,QV-C01-002,DS00,quebrada_verde,CAMPAIGN_01,102.000000000,104.000000000,2.000000000,0.041588387,0.000000000,0.000000000
QV-C01-002-A0053,QV-C01-002,DS00,quebrada_verde,CAMPAIGN_01,104.000000000,106.000000000,2.000000000,0.040377245,0.000000000,0.000000000
QV-C01-002-A0054,QV-C01-002,DS00,quebrada_verde,CAMPAIGN_01,106.000000000,108.000000000,2.000000000,0.044163303,0.000000000,0.000000000
QV-C01-002-A0055,QV-C01-002,DS00,quebrada_verde,CAMPAIGN_01,108.000000000,110.000000000,2.000000000,0.046822407,0.000000000,0.000000000
QV-C01-002-A0056,QV-C01-002,DS00,quebrada_verde,CAMPAIGN_01,110.000000000,112.000000000,2.000000000,0.039657568,0.000000000,0.000000000
QV-C01-002-A0057,QV-C01-002,DS00,quebrada_verde,CAMPAIGN_01,112.000000000,114.000000000,2.000000000,0.040325281,0.000000000,0.000000000
QV-C01-002-A0058,QV-C01-002,DS00,quebrada_verde,CAMPAIGN_01,114.000000000,116.000000000,2.000000000,0.044758193,0.000000000,0.000000000
QV-C01-002-A0059,QV-C01-002,DS00,quebrada_verde,CAMPAIGN_01,116.000000000,118.000000000,2.000000000,0.043806085,0.000000000,0.000000000
QV-C01-002-A0060,QV-C01-002,DS00,quebrada_verde,CAMPAIGN_01,118.000000000,120.000000000,2.000000000,0.039704335,0.000000000,0.000000000
QV-C01-002-A0061,QV-C01-002,DS00,quebrada_verde,CAMPAIGN_01,120.000000000,122.000000000,2.000000000,0.047026728,0.000000000,0.000000000
QV-C01-002-A0062,QV-C01-002,DS00,quebrada_verde,CAMPAIGN_01,122.000000000,124.000000000,2.000000000,0.042111397,0.000000000,0.000000000
QV-C01-002-A0063,QV-C01-002,DS00,quebrada_verde,CAMPAIGN_01,124.000000000,126.000000000,2.000000000,0.045620254,0.000000000,0.000000000
QV-C01-002-A0064,QV-C01-002,DS00,quebrada_verde,CAMPAIGN_01,126.000000000,128.000000000,2.000000000,0.046907949,0.000000000,0.000000000
QV-C01-002-A0065,QV-C01-002,DS00,quebrada_verde,CAMPAIGN_01,128.000000000,130.000000000,2.000000000,0.048402645,0.000000000,0.000000000
QV-C01-002-A0066,QV-C01-002,DS00,quebrada_verde,CAMPAIGN_01,130.000000000,132.000000000,2.000000000,0.049024365,0.000000000,0.000000000
QV-C01-002-A0067,QV-C01-002,DS00,quebrada_verde,CAMPAIGN_01,132.000000000,134.000000000,2.000000000,0.051652926,0.000000000,0.000000000
QV-C01-002-A0068,QV-C01-002,DS00,quebrada_verde,CAMPAIGN_01,134.000000000,136.000000000,2.000000000,0.050228654,0.000000000,0.000000000
QV-C01-002-A0069,QV-C01-002,DS00,quebrada_verde,CAMPAIGN_01,136.000000000,138.000000000,2.000000000,0.049788901,0.000000000,0.000000000
QV-C01-002-A0070,QV-C01-002,DS00,quebrada_verde,CAMPAIGN_01,138.000000000,140.000000000,2.000000000,0.057780785,0.000000000,0.000000000
QV-C01-002-A0071,QV-C01-002,DS00,quebrada_verde,CAMPAIGN_01,140.000000000,142.000000000,2.000000000,0.045457464,0.000000000,0.000000000
QV-C01-002-A0072,QV-C01-002,DS00,quebrada_verde,CAMPAIGN_01,142.000000000,144.000000000,2.000000000,0.053565961,0.000000000,0.000000000
QV-C01-002-A0073,QV-C01-002,DS00,quebrada_verde,CAMPAIGN_01,144.000000000,146.000000000,2.000000000,0.050531108,0.000000000,0.000000000
QV-C01-002-A0074,QV-C01-002,DS00,quebrada_verde,CAMPAIGN_01,146.000000000,148.000000000,2.000000000,0.050659318,0.000000000,0.000000000
QV-C01-002-A0075,QV-C01-002,DS00,quebrada_verde,CAMPAIGN_01,148.000000000,150.000000000,2.000000000,0.049355168,0.000000000,0.000000000
QV-C01-002-A0076,QV-C01-002,DS00,quebrada_verde,CAMPAIGN_01,150.000000000,152.000000000,2.000000000,0.055559265,0.000000000,0.000000000
QV-C01-002-A0077,QV-C01-002,DS00,quebrada_verde,CAMPAIGN_01,152.000000000,154.000000000,2.000000000,0.056598469,0.000000000,0.000000000
QV-C01-002-A0078,QV-C01-002,DS00,quebrada_verde,CAMPAIGN_01,154.000000000,156.000000000,2.000000000,0.054615638,0.000000000,0.000000000
QV-C01-002-A0079,QV-C01-002,DS00,quebrada_verde,CAMPAIGN_01,156.000000000,158.000000000,2.000000000,0.055853530,0.000000000,0.000000000
QV-C01-002-A0080,QV-C01-002,DS00,quebrada_verde,CAMPAIGN_01,158.000000000,160.000000000,2.000000000,0.054598577,0.000000000,0.000000000
QV-C01-002-A0081,QV-C01-002,DS00,quebrada_verde,CAMPAIGN_01,160.000000000,162.000000000,2.000000000,0.056118954,0.000000000,0.000000000
QV-C01-002-A0082,QV-C01-002,DS00,quebrada_verde,CAMPAIGN_01,162.000000000,164.000000000,2.000000000,0.054438524,0.000000000,0.000000000
QV-C01-002-A0083,QV-C01-002,DS00,quebrada_verde,CAMPAIGN_01,164.000000000,166.000000000,2.000000000,0.061108822,0.000000000,0.000000000
QV-C01-002-A0084,QV-C01-002,DS00,quebrada_verde,CAMPAIGN_01,166.000000000,168.000000000,2.000000000,0.053107290,0.000000000,0.000000000
QV-C01-002-A0085,QV-C01-002,DS00,quebrada_verde,CAMPAIGN_01,168.000000000,170.000000000,2.000000000,0.057874190,0.000000000,0.000000000
QV-C01-002-A0086,QV-C01-002,DS00,quebrada_verde,CAMPAIGN_01,170.000000000,172.000000000,2.000000000,0.055529499,0.000000000,0.000000000
QV-C01-002-A0087,QV-C01-002,DS00,quebrada_verde,CAMPAIGN_01,172.000000000,174.000000000,2.000000000,0.058172021,0.000000000,0.000000000
QV-C01-002-A0088,QV-C01-002,DS00,quebrada_verde,CAMPAIGN_01,174.000000000,176.000000000,2.000000000,0.060074078,0.000000000,0.000000000
QV-C01-002-A0089,QV-C01-002,DS00,quebrada_verde,CAMPAIGN_01,176.000000000,178.000000000,2.000000000,0.062869603,0.000000000,0.000000000
QV-C01-002-A0090,QV-C01-002,DS00,quebrada_verde,CAMPAIGN_01,178.000000000,180.000000000,2.000000000,0.061110155,0.000000000,0.000000000
QV-C01-002-A0091,QV-C01-002,DS00,quebrada_verde,CAMPAIGN_01,180.000000000,182.000000000,2.000000000,0.065964845,0.000000000,0.000000000
QV-C01-002-A0092,QV-C01-002,DS00,quebrada_verde,CAMPAIGN_01,182.000000000,184.000000000,2.000000000,0.071305134,0.000000000,0.000000000
QV-C01-002-A0093,QV-C01-002,DS00,quebrada_verde,CAMPAIGN_01,184.000000000,186.000000000,2.000000000,0.066023240,0.000000000,0.000000000
QV-C01-002-A0094,QV-C01-002,DS00,quebrada_verde,CAMPAIGN_01,186.000000000,188.000000000,2.000000000,0.063222982,0.000000000,0.000000000
QV-C01-002-A0095,QV-C01-002,DS00,quebrada_verde,CAMPAIGN_01,188.000000000,190.000000000,2.000000000,0.066252001,0.000000000,0.000000000
QV-C01-002-A0096,QV-C01-002,DS00,quebrada_verde,CAMPAIGN_01,190.000000000,192.000000000,2.000000000,0.067392678,0.000000000,0.000000000
QV-C01-002-A0097,QV-C01-002,DS00,quebrada_verde,CAMPAIGN_01,192.000000000,194.000000000,2.000000000,0.071634114,0.000000000,0.000000000
QV-C01-002-A0098,QV-C01-002,DS00,quebrada_verde,CAMPAIGN_01,194.000000000,196.000000000,2.000000000,0.068741889,0.000000000,0.000000000
QV-C01-002-A0099,QV-C01-002,DS00,quebrada_verde,CAMPAIGN_01,196.000000000,198.000000000,2.000000000,0.072147568,0.000000000,0.000000000
QV-C01-002-A0100,QV-C01-002,DS00,quebrada_verde,CAMPAIGN_01,198.000000000,200.000000000,2.000000000,0.070840294,0.000000000,0.000000000
QV-C01-002-A0101,QV-C01-002,DS00,quebrada_verde,CAMPAIGN_01,200.000000000,202.000000000,2.000000000,0.070382327,0.000000000,0.000000000
QV-C01-002-A0102,QV-C01-002,DS00,quebrada_verde,CAMPAIGN_01,202.000000000,204.000000000,2.000000000,0.070141503,0.000000000,0.000000000
QV-C01-002-A0103,QV-C01-002,DS00,quebrada_verde,CAMPAIGN_01,204.000000000,206.000000000,2.000000000,0.069087940,0.000000000,0.000000000
QV-C01-002-A0104,QV-C01-002,DS00,quebrada_verde,CAMPAIGN_01,206.000000000,208.000000000,2.000000000,0.070704659,0.000000000,0.000000000
QV-C01-002-A0105,QV-C01-002,DS00,quebrada_verde,CAMPAIGN_01,208.000000000,210.000000000,2.000000000,0.068198929,0.000000000,0.000000000
QV-C01-002-A0106,QV-C01-002,DS00,quebrada_verde,CAMPAIGN_01,210.000000000,212.000000000,2.000000000,0.068312929,0.000000000,0.000000000
QV-C01-002-A0107,QV-C01-002,DS00,quebrada_verde,CAMPAIGN_01,212.000000000,214.000000000,2.000000000,0.077253934,0.000000000,0.000000000
QV-C01-002-A0108,QV-C01-002,DS00,quebrada_verde,CAMPAIGN_01,214.000000000,216.000000000,2.000000000,0.071934854,0.000000000,0.000000000
QV-C01-002-A0109,QV-C01-002,DS00,quebrada_verde,CAMPAIGN_01,216.000000000,218.000000000,2.000000000,0.074453638,0.000000000,0.000000000
QV-C01-002-A0110,QV-C01-002,DS00,quebrada_verde,CAMPAIGN_01,218.000000000,220.000000000,2.000000000,0.077693033,0.000000000,0.000000000
QV-C01-002-A0111,QV-C01-002,DS00,quebrada_verde,CAMPAIGN_01,220.000000000,222.000000000,2.000000000,0.078205510,0.000000000,0.000000000
QV-C01-002-A0112,QV-C01-002,DS00,quebrada_verde,CAMPAIGN_01,222.000000000,224.000000000,2.000000000,0.071453497,0.000000000,0.000000000
QV-C01-002-A0113,QV-C01-002,DS00,quebrada_verde,CAMPAIGN_01,224.000000000,226.000000000,2.000000000,0.087843781,0.000000000,0.000000000
QV-C01-002-A0114,QV-C01-002,DS00,quebrada_verde,CAMPAIGN_01,226.000000000,228.000000000,2.000000000,0.076946566,0.000000000,0.000000000
QV-C01-002-A0115,QV-C01-002,DS00,quebrada_verde,CAMPAIGN_01,228.000000000,230.000000000,2.000000000,0.073486286,0.000000000,0.000000000
QV-C01-002-A0116,QV-C01-002,DS00,quebrada_verde,CAMPAIGN_01,230.000000000,232.000000000,2.000000000,0.074921875,0.000000000,0.000000000
QV-C01-002-A0117,QV-C01-002,DS00,quebrada_verde,CAMPAIGN_01,232.000000000,234.000000000,2.000000000,0.081944353,0.000000000,0.000000000
QV-C01-002-A0118,QV-C01-002,DS00,quebrada_verde,CAMPAIGN_01,234.000000000,236.000000000,2.000000000,0.076187043,0.000000000,0.000000000
QV-C01-002-A0119,QV-C01-002,DS00,quebrada_verde,CAMPAIGN_01,236.000000000,238.000000000,2.000000000,0.077557316,0.000000000,0.000000000
QV-C01-002-A0120,QV-C01-002,DS00,quebrada_verde,CAMPAIGN_01,238.000000000,240.000000000,2.000000000,0.074819833,0.000000000,0.000000000
QV-C01-002-A0121,QV-C01-002,DS00,quebrada_verde,CAMPAIGN_01,240.000000000,242.000000000,2.000000000,0.074834777,0.000000000,0.000000000
QV-C01-002-A0122,QV-C01-002,DS00,quebrada_verde,CAMPAIGN_01,242.000000000,244.000000000,2.000000000,0.079623472,0.000000000,0.000000000
QV-C01-002-A0123,QV-C01-002,DS00,quebrada_verde,CAMPAIGN_01,244.000000000,246.000000000,2.000000000,0.081364475,0.000000000,0.000000000
QV-C01-002-A0124,QV-C01-002,DS00,quebrada_verde,CAMPAIGN_01,246.000000000,248.000000000,2.000000000,0.085405471,0.000000000,0.000000000
QV-C01-002-A0125,QV-C01-002,DS00,quebrada_verde,CAMPAIGN_01,248.000000000,250.000000000,2.000000000,0.081188418,0.000000000,0.000000000
QV-C01-002-A0126,QV-C01-002,DS00,quebrada_verde,CAMPAIGN_01,250.000000000,252.000000000,2.000000000,0.082629399,0.000000000,0.000000000
QV-C01-002-A0127,QV-C01-002,DS00,quebrada_verde,CAMPAIGN_01,252.000000000,254.000000000,2.000000000,0.080552938,0.000000000,0.000000000
QV-C01-002-A0128,QV-C01-002,DS00,quebrada_verde,CAMPAIGN_01,254.000000000,256.000000000,2.000000000,0.074189814,0.000000000,0.000000000
QV-C01-002-A0129,QV-C01-002,DS00,quebrada_verde,CAMPAIGN_01,256.000000000,258.000000000,2.000000000,0.077009557,0.000000000,0.000000000
QV-C01-002-A0130,QV-C01-002,DS00,quebrada_verde,CAMPAIGN_01,258.000000000,260.000000000,2.000000000,0.088240777,0.000000000,0.000000000
QV-C01-002-A0131,QV-C01-002,DS00,quebrada_verde,CAMPAIGN_01,260.000000000,262.000000000,2.000000000,0.078134836,0.000000000,0.000000000
QV-C01-002-A0132,QV-C01-002,DS00,quebrada_verde,CAMPAIGN_01,262.000000000,264.000000000,2.000000000,0.075006391,0.000000000,0.000000000
QV-C01-002-A0133,QV-C01-002,DS00,quebrada_verde,CAMPAIGN_01,264.000000000,266.000000000,2.000000000,0.082417650,0.000000000,0.000000000
QV-C01-002-A0134,QV-C01-002,DS00,quebrada_verde,CAMPAIGN_01,266.000000000,268.000000000,2.000000000,0.086522384,0.000000000,0.000000000
QV-C01-002-A0135,QV-C01-002,DS00,quebrada_verde,CAMPAIGN_01,268.000000000,270.000000000,2.000000000,0.082032479,0.000000000,0.000000000
QV-C01-002-A0136,QV-C01-002,DS00,quebrada_verde,CAMPAIGN_01,270.000000000,272.000000000,2.000000000,0.081804458,0.000000000,0.000000000
QV-C01-002-A0137,QV-C01-002,DS00,quebrada_verde,CAMPAIGN_01,272.000000000,274.000000000,2.000000000,0.083303551,0.000000000,0.000000000
QV-C01-002-A0138,QV-C01-002,DS00,quebrada_verde,CAMPAIGN_01,274.000000000,276.000000000,2.000000000,0.076962307,0.000000000,0.000000000
QV-C01-002-A0139,QV-C01-002,DS00,quebrada_verde,CAMPAIGN_01,276.000000000,278.000000000,2.000000000,0.082255694,0.000000000,0.000000000
QV-C01-002-A0140,QV-C01-002,DS00,quebrada_verde,CAMPAIGN_01,278.000000000,280.000000000,2.000000000,0.079463866,0.000000000,0.000000000
QV-C01-002-A0141,QV-C01-002,DS00,quebrada_verde,CAMPAIGN_01,280.000000000,282.000000000,2.000000000,0.075990289,0.000000000,0.000000000
QV-C01-002-A0142,QV-C01-002,DS00,quebrada_verde,CAMPAIGN_01,282.000000000,284.000000000,2.000000000,0.093749290,0.000000000,0.000000000
QV-C01-002-A0143,QV-C01-002,DS00,quebrada_verde,CAMPAIGN_01,284.000000000,286.000000000,2.000000000,0.074268029,0.000000000,0.000000000
QV-C01-002-A0144,QV-C01-002,DS00,quebrada_verde,CAMPAIGN_01,286.000000000,288.000000000,2.000000000,0.082091252,0.000000000,0.000000000
QV-C01-002-A0145,QV-C01-002,DS00,quebrada_verde,CAMPAIGN_01,288.000000000,290.000000000,2.000000000,0.075672068,0.000000000,0.000000000
QV-C01-002-A0146,QV-C01-002,DS00,quebrada_verde,CAMPAIGN_01,290.000000000,292.000000000,2.000000000,0.079570413,0.000000000,0.000000000
QV-C01-002-A0147,QV-C01-002,DS00,quebrada_verde,CAMPAIGN_01,292.000000000,294.000000000,2.000000000,0.081950841,0.000000000,0.000000000
QV-C01-002-A0148,QV-C01-002,DS00,quebrada_verde,CAMPAIGN_01,294.000000000,296.000000000,2.000000000,0.081738306,0.000000000,0.000000000
QV-C01-002-A0149,QV-C01-002,DS00,quebrada_verde,CAMPAIGN_01,296.000000000,298.000000000,2.000000000,0.083251363,0.000000000,0.000000000
QV-C01-002-A0150,QV-C01-002,DS00,quebrada_verde,CAMPAIGN_01,298.000000000,300.000000000,2.000000000,0.080891978,0.000000000,0.000000000
QV-C01-002-A0151,QV-C01-002,DS00,quebrada_verde,CAMPAIGN_01,300.000000000,302.000000000,2.000000000,0.079115402,0.000000000,0.000000000
QV-C01-002-A0152,QV-C01-002,DS00,quebrada_verde,CAMPAIGN_01,302.000000000,304.000000000,2.000000000,0.085889508,0.000000000,0.000000000
QV-C01-002-A0153,QV-C01-002,DS00,quebrada_verde,CAMPAIGN_01,304.000000000,306.000000000,2.000000000,0.078104130,0.000000000,0.000000000
QV-C01-002-A0154,QV-C01-002,DS00,quebrada_verde,CAMPAIGN_01,306.000000000,307.295773684,1.295773684,0.075087070,0.000000000,0.000000000
QV-C01-003-A0001,QV-C01-003,DS00,quebrada_verde,CAMPAIGN_01,0.000000000,2.000000000,2.000000000,0.020986148,0.000000000,0.000000000
QV-C01-003-A0002,QV-C01-003,DS00,quebrada_verde,CAMPAIGN_01,2.000000000,4.000000000,2.000000000,0.024416653,0.000000000,0.000000000
QV-C01-003-A0003,QV-C01-003,DS00,quebrada_verde,CAMPAIGN_01,4.000000000,6.000000000,2.000000000,0.024092772,0.000000000,0.000000000
QV-C01-003-A0004,QV-C01-003,DS00,quebrada_verde,CAMPAIGN_01,6.000000000,8.000000000,2.000000000,0.023514794,0.000000000,0.000000000
QV-C01-003-A0005,QV-C01-003,DS00,quebrada_verde,CAMPAIGN_01,8.000000000,10.000000000,2.000000000,0.023499171,0.000000000,0.000000000
QV-C01-003-A0006,QV-C01-003,DS00,quebrada_verde,CAMPAIGN_01,10.000000000,12.000000000,2.000000000,0.020935761,0.000000000,0.000000000
QV-C01-003-A0007,QV-C01-003,DS00,quebrada_verde,CAMPAIGN_01,12.000000000,14.000000000,2.000000000,0.023378537,0.000000000,0.000000000
QV-C01-003-A0008,QV-C01-003,DS00,quebrada_verde,CAMPAIGN_01,14.000000000,16.000000000,2.000000000,0.024768376,0.000000000,0.000000000
QV-C01-003-A0009,QV-C01-003,DS00,quebrada_verde,CAMPAIGN_01,16.000000000,18.000000000,2.000000000,0.021832614,0.000000000,0.000000000
QV-C01-003-A0010,QV-C01-003,DS00,quebrada_verde,CAMPAIGN_01,18.000000000,20.000000000,2.000000000,0.020249768,0.000000000,0.000000000
QV-C01-003-A0011,QV-C01-003,DS00,quebrada_verde,CAMPAIGN_01,20.000000000,22.000000000,2.000000000,0.021920925,0.000000000,0.000000000
QV-C01-003-A0012,QV-C01-003,DS00,quebrada_verde,CAMPAIGN_01,22.000000000,24.000000000,2.000000000,0.023013696,0.000000000,0.000000000
QV-C01-003-A0013,QV-C01-003,DS00,quebrada_verde,CAMPAIGN_01,24.000000000,26.000000000,2.000000000,0.021911595,0.000000000,0.000000000
QV-C01-003-A0014,QV-C01-003,DS00,quebrada_verde,CAMPAIGN_01,26.000000000,28.000000000,2.000000000,0.023395299,0.000000000,0.000000000
QV-C01-003-A0015,QV-C01-003,DS00,quebrada_verde,CAMPAIGN_01,28.000000000,30.000000000,2.000000000,0.021131856,0.000000000,0.000000000
QV-C01-003-A0016,QV-C01-003,DS00,quebrada_verde,CAMPAIGN_01,30.000000000,32.000000000,2.000000000,0.021372536,0.000000000,0.000000000
QV-C01-003-A0017,QV-C01-003,DS00,quebrada_verde,CAMPAIGN_01,32.000000000,34.000000000,2.000000000,0.020765857,0.000000000,0.000000000
QV-C01-003-A0018,QV-C01-003,DS00,quebrada_verde,CAMPAIGN_01,34.000000000,36.000000000,2.000000000,0.023418712,0.000000000,0.000000000
QV-C01-003-A0019,QV-C01-003,DS00,quebrada_verde,CAMPAIGN_01,36.000000000,38.000000000,2.000000000,0.027083878,0.000000000,0.000000000
QV-C01-003-A0020,QV-C01-003,DS00,quebrada_verde,CAMPAIGN_01,38.000000000,40.000000000,2.000000000,0.022547708,0.000000000,0.000000000
QV-C01-003-A0021,QV-C01-003,DS00,quebrada_verde,CAMPAIGN_01,40.000000000,42.000000000,2.000000000,0.020183417,0.000000000,0.000000000
QV-C01-003-A0022,QV-C01-003,DS00,quebrada_verde,CAMPAIGN_01,42.000000000,44.000000000,2.000000000,0.023752101,0.000000000,0.000000000
QV-C01-003-A0023,QV-C01-003,DS00,quebrada_verde,CAMPAIGN_01,44.000000000,46.000000000,2.000000000,0.021553779,0.000000000,0.000000000
QV-C01-003-A0024,QV-C01-003,DS00,quebrada_verde,CAMPAIGN_01,46.000000000,48.000000000,2.000000000,0.024809711,0.000000000,0.000000000
QV-C01-003-A0025,QV-C01-003,DS00,quebrada_verde,CAMPAIGN_01,48.000000000,50.000000000,2.000000000,0.026525689,0.000000000,0.000000000
QV-C01-003-A0026,QV-C01-003,DS00,quebrada_verde,CAMPAIGN_01,50.000000000,52.000000000,2.000000000,0.025945246,0.000000000,0.000000000
QV-C01-003-A0027,QV-C01-003,DS00,quebrada_verde,CAMPAIGN_01,52.000000000,54.000000000,2.000000000,0.023251498,0.000000000,0.000000000
QV-C01-003-A0028,QV-C01-003,DS00,quebrada_verde,CAMPAIGN_01,54.000000000,56.000000000,2.000000000,0.020562505,0.000000000,0.000000000
QV-C01-003-A0029,QV-C01-003,DS00,quebrada_verde,CAMPAIGN_01,56.000000000,58.000000000,2.000000000,0.023659803,0.000000000,0.000000000
QV-C01-003-A0030,QV-C01-003,DS00,quebrada_verde,CAMPAIGN_01,58.000000000,60.000000000,2.000000000,0.024633519,0.000000000,0.000000000
QV-C01-003-A0031,QV-C01-003,DS00,quebrada_verde,CAMPAIGN_01,60.000000000,62.000000000,2.000000000,0.022775360,0.000000000,0.000000000
QV-C01-003-A0032,QV-C01-003,DS00,quebrada_verde,CAMPAIGN_01,62.000000000,64.000000000,2.000000000,0.025360410,0.000000000,0.000000000
QV-C01-003-A0033,QV-C01-003,DS00,quebrada_verde,CAMPAIGN_01,64.000000000,66.000000000,2.000000000,0.020987914,0.000000000,0.000000000
QV-C01-003-A0034,QV-C01-003,DS00,quebrada_verde,CAMPAIGN_01,66.000000000,68.000000000,2.000000000,0.021722429,0.000000000,0.000000000
QV-C01-003-A0035,QV-C01-003,DS00,quebrada_verde,CAMPAIGN_01,68.000000000,70.000000000,2.000000000,0.025068526,0.000000000,0.000000000
QV-C01-003-A0036,QV-C01-003,DS00,quebrada_verde,CAMPAIGN_01,70.000000000,72.000000000,2.000000000,0.026020015,0.000000000,0.000000000
QV-C01-003-A0037,QV-C01-003,DS00,quebrada_verde,CAMPAIGN_01,72.000000000,74.000000000,2.000000000,0.024444508,0.000000000,0.000000000
QV-C01-003-A0038,QV-C01-003,DS00,quebrada_verde,CAMPAIGN_01,74.000000000,76.000000000,2.000000000,0.027371040,0.000000000,0.000000000
QV-C01-003-A0039,QV-C01-003,DS00,quebrada_verde,CAMPAIGN_01,76.000000000,78.000000000,2.000000000,0.024162630,0.000000000,0.000000000
QV-C01-003-A0040,QV-C01-003,DS00,quebrada_verde,CAMPAIGN_01,78.000000000,80.000000000,2.000000000,0.025753828,0.000000000,0.000000000
QV-C01-003-A0041,QV-C01-003,DS00,quebrada_verde,CAMPAIGN_01,80.000000000,82.000000000,2.000000000,0.026011456,0.000000000,0.000000000
QV-C01-003-A0042,QV-C01-003,DS00,quebrada_verde,CAMPAIGN_01,82.000000000,84.000000000,2.000000000,0.026591914,0.000000000,0.000000000
QV-C01-003-A0043,QV-C01-003,DS00,quebrada_verde,CAMPAIGN_01,84.000000000,86.000000000,2.000000000,0.026689154,0.000000000,0.000000000
QV-C01-003-A0044,QV-C01-003,DS00,quebrada_verde,CAMPAIGN_01,86.000000000,88.000000000,2.000000000,0.027482728,0.000000000,0.000000000
QV-C01-003-A0045,QV-C01-003,DS00,quebrada_verde,CAMPAIGN_01,88.000000000,90.000000000,2.000000000,0.022584717,0.000000000,0.000000000
QV-C01-003-A0046,QV-C01-003,DS00,quebrada_verde,CAMPAIGN_01,90.000000000,92.000000000,2.000000000,0.027459689,0.000000000,0.000000000
QV-C01-003-A0047,QV-C01-003,DS00,quebrada_verde,CAMPAIGN_01,92.000000000,94.000000000,2.000000000,0.024898504,0.000000000,0.000000000
QV-C01-003-A0048,QV-C01-003,DS00,quebrada_verde,CAMPAIGN_01,94.000000000,96.000000000,2.000000000,0.027415462,0.000000000,0.000000000
QV-C01-003-A0049,QV-C01-003,DS00,quebrada_verde,CAMPAIGN_01,96.000000000,98.000000000,2.000000000,0.028829178,0.000000000,0.000000000
QV-C01-003-A0050,QV-C01-003,DS00,quebrada_verde,CAMPAIGN_01,98.000000000,100.000000000,2.000000000,0.024952742,0.000000000,0.000000000
QV-C01-003-A0051,QV-C01-003,DS00,quebrada_verde,CAMPAIGN_01,100.000000000,102.000000000,2.000000000,0.026692768,0.000000000,0.000000000
QV-C01-003-A0052,QV-C01-003,DS00,quebrada_verde,CAMPAIGN_01,102.000000000,104.000000000,2.000000000,0.030263817,0.000000000,0.000000000
QV-C01-003-A0053,QV-C01-003,DS00,quebrada_verde,CAMPAIGN_01,104.000000000,106.000000000,2.000000000,0.029626376,0.000000000,0.000000000
QV-C01-003-A0054,QV-C01-003,DS00,quebrada_verde,CAMPAIGN_01,106.000000000,108.000000000,2.000000000,0.027780398,0.000000000,0.000000000
QV-C01-003-A0055,QV-C01-003,DS00,quebrada_verde,CAMPAIGN_01,108.000000000,110.000000000,2.000000000,0.029548711,0.000000000,0.000000000
